lat,lon,datetime,user_id
39.906523,116.3898,2008-10-26 14:09:42,000
39.906548,116.389829,2008-10-26 14:09:47,000
39.906549,116.38991,2008-10-26 14:09:52,000
39.906575,116.389972,2008-10-26 14:09:57,000
39.906572,116.390041,2008-10-26 14:10:02,000
39.906577,116.390086,2008-10-26 14:10:07,000
39.906566,116.39015,2008-10-26 14:10:12,000
39.906563,116.390184,2008-10-26 14:10:17,000
39.906567,116.390237,2008-10-26 14:10:22,000
39.906561,116.390298,2008-10-26 14:10:27,000
39.906552,116.390386,2008-10-26 14:10:32,000
39.906543,116.390445,2008-10-26 14:10:37,000
39.906548,116.390524,2008-10-26 14:10:42,000
39.906545,116.390589,2008-10-26 14:10:47,000
39.906541,116.390652,2008-10-26 14:10:52,000
39.906554,116.390701,2008-10-26 14:10:57,000
39.90654,116.390729,2008-10-26 14:11:02,000
39.90654,116.390729,2008-10-26 14:11:05,000
39.906542,116.390736,2008-10-26 14:11:07,000
39.906551,116.390753,2008-10-26 14:11:12,000
39.906552,116.390746,2008-10-26 14:11:17,000
39.906552,116.390746,2008-10-26 14:11:20,000
39.906557,116.390744,2008-10-26 14:11:22,000
39.906564,116.390756,2008-10-26 14:11:27,000
39.906558,116.390787,2008-10-26 14:11:32,000
39.906541,116.390812,2008-10-26 14:11:37,000
39.906553,116.390879,2008-10-26 14:11:42,000
39.906545,116.390943,2008-10-26 14:11:47,000
39.906543,116.391008,2008-10-26 14:11:52,000
39.906549,116.391065,2008-10-26 14:11:57,000
39.906542,116.391143,2008-10-26 14:12:02,000
39.906515,116.391201,2008-10-26 14:12:07,000
39.906517,116.391276,2008-10-26 14:12:12,000
39.906523,116.391325,2008-10-26 14:12:17,000
39.906533,116.391411,2008-10-26 14:12:22,000
39.906551,116.391451,2008-10-26 14:12:27,000
39.906553,116.391523,2008-10-26 14:12:32,000
39.90658,116.391564,2008-10-26 14:12:37,000
39.906585,116.391623,2008-10-26 14:12:42,000
39.906558,116.39168,2008-10-26 14:12:47,000
39.906517,116.391751,2008-10-26 14:12:52,000
39.906512,116.391798,2008-10-26 14:12:57,000
39.906511,116.391882,2008-10-26 14:13:02,000
39.906509,116.39194,2008-10-26 14:13:07,000
39.906511,116.391997,2008-10-26 14:13:12,000
39.906522,116.392062,2008-10-26 14:13:17,000
39.906513,116.392124,2008-10-26 14:13:22,000
39.906518,116.392201,2008-10-26 14:13:27,000
39.906521,116.392264,2008-10-26 14:13:32,000
39.906524,116.392336,2008-10-26 14:13:37,000
39.906502,116.39241,2008-10-26 14:13:42,000
39.906511,116.392485,2008-10-26 14:13:47,000
39.906521,116.392511,2008-10-26 14:13:52,000
39.906518,116.392529,2008-10-26 14:13:57,000
39.906519,116.39253,2008-10-26 14:14:02,000
39.906519,116.39253,2008-10-26 14:14:05,000
39.906521,116.392532,2008-10-26 14:14:07,000
39.906517,116.392605,2008-10-26 14:14:12,000
39.906523,116.392679,2008-10-26 14:14:17,000
39.906553,116.392755,2008-10-26 14:14:22,000
39.906577,116.392837,2008-10-26 14:14:27,000
39.906584,116.392889,2008-10-26 14:14:32,000
39.90659,116.392952,2008-10-26 14:14:37,000
39.90661,116.393017,2008-10-26 14:14:42,000
39.906594,116.393105,2008-10-26 14:14:47,000
39.906583,116.393182,2008-10-26 14:14:52,000
39.906576,116.39323,2008-10-26 14:14:57,000
39.906587,116.393274,2008-10-26 14:15:02,000
39.90659,116.393343,2008-10-26 14:15:07,000
39.906591,116.393423,2008-10-26 14:15:12,000
39.906578,116.39351,2008-10-26 14:15:17,000
39.906564,116.393581,2008-10-26 14:15:22,000
39.904292,116.394204,2008-10-26 14:16:57,000
39.905421,116.393726,2008-10-26 14:17:02,000
39.905396,116.39368,2008-10-26 14:17:07,000
39.90537,116.393702,2008-10-26 14:17:12,000
39.905329,116.393672,2008-10-26 14:17:17,000
39.905313,116.39367,2008-10-26 14:17:22,000
39.905272,116.393644,2008-10-26 14:17:27,000
39.905221,116.393664,2008-10-26 14:17:32,000
39.905187,116.393671,2008-10-26 14:17:37,000
39.905144,116.39368,2008-10-26 14:17:42,000
39.90511,116.393681,2008-10-26 14:17:47,000
39.905083,116.393642,2008-10-26 14:17:52,000
39.90511,116.393613,2008-10-26 14:17:57,000
39.905105,116.393576,2008-10-26 14:18:02,000
39.905082,116.393568,2008-10-26 14:18:07,000
39.905038,116.393547,2008-10-26 14:18:12,000
39.905033,116.393582,2008-10-26 14:18:17,000
39.905004,116.393555,2008-10-26 14:18:22,000
39.904985,116.393576,2008-10-26 14:18:27,000
39.90494,116.393549,2008-10-26 14:18:32,000
39.904898,116.393548,2008-10-26 14:18:37,000
39.90486,116.393513,2008-10-26 14:18:42,000
39.904838,116.393498,2008-10-26 14:18:47,000
39.904798,116.393523,2008-10-26 14:18:52,000
39.904785,116.393521,2008-10-26 14:18:57,000
39.904785,116.393521,2008-10-26 14:19:00,000
39.904778,116.393518,2008-10-26 14:19:02,000
39.904728,116.393508,2008-10-26 14:19:07,000
39.904674,116.393491,2008-10-26 14:19:12,000
39.904657,116.393522,2008-10-26 14:19:17,000
39.904546,116.393512,2008-10-26 14:19:22,000
39.904449,116.393518,2008-10-26 14:19:27,000
39.904373,116.393509,2008-10-26 14:19:32,000
39.904322,116.39352,2008-10-26 14:19:37,000
39.904255,116.39349,2008-10-26 14:19:42,000
39.904186,116.393488,2008-10-26 14:19:47,000
39.904149,116.393491,2008-10-26 14:19:52,000
39.904063,116.393474,2008-10-26 14:19:57,000
39.903996,116.393465,2008-10-26 14:20:02,000
39.903925,116.39345,2008-10-26 14:20:07,000
39.90385,116.393436,2008-10-26 14:20:12,000
39.903829,116.393478,2008-10-26 14:20:17,000
39.903783,116.393463,2008-10-26 14:20:22,000
39.903757,116.393457,2008-10-26 14:20:27,000
39.903693,116.393401,2008-10-26 14:20:32,000
39.903653,116.393417,2008-10-26 14:20:37,000
39.903638,116.393459,2008-10-26 14:20:42,000
39.903566,116.393468,2008-10-26 14:20:47,000
39.903541,116.39346,2008-10-26 14:20:52,000
39.903456,116.39345,2008-10-26 14:20:57,000
39.903368,116.393431,2008-10-26 14:21:02,000
39.903298,116.393484,2008-10-26 14:21:07,000
39.903239,116.39347,2008-10-26 14:21:12,000
39.90319,116.393486,2008-10-26 14:21:17,000
39.903142,116.393512,2008-10-26 14:21:22,000
39.903138,116.393527,2008-10-26 14:21:27,000
39.903124,116.393546,2008-10-26 14:21:32,000
39.903045,116.393538,2008-10-26 14:21:37,000
39.903044,116.393513,2008-10-26 14:21:42,000
39.903028,116.393528,2008-10-26 14:21:47,000
39.903005,116.39352,2008-10-26 14:21:52,000
39.902896,116.393492,2008-10-26 14:21:57,000
39.902845,116.3935,2008-10-26 14:22:02,000
39.902712,116.393502,2008-10-26 14:22:07,000
39.902655,116.393509,2008-10-26 14:22:12,000
39.902543,116.393474,2008-10-26 14:22:17,000
39.902424,116.393475,2008-10-26 14:22:22,000
39.902334,116.393508,2008-10-26 14:22:27,000
39.902277,116.393508,2008-10-26 14:22:32,000
39.902246,116.393545,2008-10-26 14:22:37,000
39.902178,116.39357,2008-10-26 14:22:42,000
39.902126,116.393577,2008-10-26 14:22:47,000
39.902087,116.393566,2008-10-26 14:22:52,000
39.902066,116.393554,2008-10-26 14:22:57,000
39.902001,116.393531,2008-10-26 14:23:02,000
39.90192,116.393559,2008-10-26 14:23:07,000
39.901821,116.393555,2008-10-26 14:23:12,000
39.901739,116.393568,2008-10-26 14:23:17,000
39.90169,116.39361,2008-10-26 14:23:22,000
39.90163,116.393637,2008-10-26 14:23:27,000
39.901578,116.393625,2008-10-26 14:23:32,000
39.901532,116.393618,2008-10-26 14:23:37,000
39.901462,116.393628,2008-10-26 14:23:42,000
39.901398,116.393572,2008-10-26 14:23:47,000
39.901372,116.393558,2008-10-26 14:23:52,000
39.901331,116.393557,2008-10-26 14:23:57,000
39.901308,116.39355,2008-10-26 14:24:02,000
39.901307,116.393541,2008-10-26 14:24:07,000
39.901268,116.393612,2008-10-26 14:24:12,000
39.90125,116.393614,2008-10-26 14:24:17,000
39.901238,116.393612,2008-10-26 14:24:22,000
39.901184,116.393594,2008-10-26 14:24:27,000
39.901147,116.393583,2008-10-26 14:24:32,000
39.901109,116.393597,2008-10-26 14:24:37,000
39.901118,116.393636,2008-10-26 14:24:42,000
39.901106,116.393629,2008-10-26 14:24:47,000
39.901016,116.393574,2008-10-26 14:24:52,000
39.900943,116.393591,2008-10-26 14:24:57,000
39.900921,116.393623,2008-10-26 14:25:02,000
39.900895,116.393651,2008-10-26 14:25:07,000
39.900773,116.393677,2008-10-26 14:25:12,000
39.900698,116.393659,2008-10-26 14:25:17,000
39.900663,116.393648,2008-10-26 14:25:22,000
39.900626,116.393619,2008-10-26 14:25:27,000
39.900563,116.393621,2008-10-26 14:25:32,000
39.900496,116.393612,2008-10-26 14:25:37,000
39.900479,116.393618,2008-10-26 14:25:42,000
39.900476,116.393629,2008-10-26 14:25:47,000
39.900476,116.393629,2008-10-26 14:25:50,000
39.900479,116.393633,2008-10-26 14:25:52,000
39.900352,116.393636,2008-10-26 14:25:57,000
39.900301,116.393664,2008-10-26 14:26:02,000
39.900275,116.393656,2008-10-26 14:26:07,000
39.900236,116.393635,2008-10-26 14:26:12,000
39.900189,116.393646,2008-10-26 14:26:17,000
39.900099,116.393596,2008-10-26 14:26:22,000
39.900022,116.393667,2008-10-26 14:26:27,000
39.899845,116.393659,2008-10-26 14:26:32,000
39.899793,116.393666,2008-10-26 14:26:37,000
39.899736,116.393688,2008-10-26 14:26:42,000
39.89961,116.393691,2008-10-26 14:26:47,000
39.899524,116.393693,2008-10-26 14:26:52,000
39.899475,116.39369,2008-10-26 14:26:57,000
39.899379,116.393683,2008-10-26 14:27:02,000
39.89941,116.393597,2008-10-26 14:27:07,000
39.899438,116.393563,2008-10-26 14:27:12,000
39.899476,116.393558,2008-10-26 14:27:17,000
39.899515,116.393559,2008-10-26 14:27:22,000
39.899538,116.393563,2008-10-26 14:27:27,000
39.899547,116.39358,2008-10-26 14:27:32,000
39.899558,116.393589,2008-10-26 14:27:37,000
39.899578,116.39355,2008-10-26 14:27:42,000
39.899587,116.393497,2008-10-26 14:27:47,000
39.899283,116.393428,2008-10-26 14:28:27,000
39.899297,116.393156,2008-10-26 14:28:32,000
39.89927,116.393218,2008-10-26 14:28:37,000
39.899239,116.393183,2008-10-26 14:28:42,000
39.899238,116.393162,2008-10-26 14:28:47,000
39.899244,116.393152,2008-10-26 14:28:52,000
39.899208,116.393132,2008-10-26 14:28:57,000
39.899181,116.393109,2008-10-26 14:29:02,000
39.899131,116.39309,2008-10-26 14:29:07,000
39.899078,116.393068,2008-10-26 14:29:12,000
39.899044,116.393034,2008-10-26 14:29:17,000
39.899023,116.392988,2008-10-26 14:29:22,000
39.899023,116.392883,2008-10-26 14:29:27,000
39.899005,116.392817,2008-10-26 14:29:32,000
39.899016,116.392808,2008-10-26 14:29:37,000
39.899022,116.39283,2008-10-26 14:29:42,000
39.899059,116.392859,2008-10-26 14:29:47,000
39.8991,116.392847,2008-10-26 14:29:52,000
39.899112,116.392814,2008-10-26 14:29:57,000
39.899081,116.392745,2008-10-26 14:30:02,000
39.899049,116.392693,2008-10-26 14:30:07,000
39.898307,116.392142,2008-10-26 14:31:52,000
39.898416,116.392353,2008-10-26 14:31:57,000
39.898417,116.392721,2008-10-26 14:32:02,000
39.898422,116.392844,2008-10-26 14:32:07,000
39.898405,116.392847,2008-10-26 14:32:12,000
39.898384,116.392851,2008-10-26 14:32:17,000
39.898345,116.392851,2008-10-26 14:32:22,000
39.898305,116.392854,2008-10-26 14:32:27,000
39.89828,116.392865,2008-10-26 14:32:32,000
39.898261,116.392877,2008-10-26 14:32:37,000
39.898241,116.392887,2008-10-26 14:32:42,000
39.898219,116.392883,2008-10-26 14:32:47,000
39.898209,116.392873,2008-10-26 14:32:52,000
39.898197,116.392873,2008-10-26 14:32:57,000
39.898197,116.392873,2008-10-26 14:33:00,000
39.898205,116.392871,2008-10-26 14:33:02,000
39.898237,116.39284,2008-10-26 14:33:07,000
39.898238,116.392802,2008-10-26 14:33:12,000
39.898045,116.392679,2008-10-26 14:33:17,000
39.897907,116.392556,2008-10-26 14:33:22,000
39.8978,116.392476,2008-10-26 14:33:27,000
39.897742,116.392397,2008-10-26 14:33:32,000
39.89772,116.392306,2008-10-26 14:33:37,000
39.897735,116.392212,2008-10-26 14:33:42,000
39.897703,116.392135,2008-10-26 14:33:47,000
39.897672,116.392059,2008-10-26 14:33:52,000
39.897615,116.392003,2008-10-26 14:33:57,000
39.897551,116.391971,2008-10-26 14:34:02,000
39.897567,116.391906,2008-10-26 14:34:07,000
39.89761,116.39183,2008-10-26 14:34:12,000
39.897541,116.391751,2008-10-26 14:34:17,000
39.89754,116.391724,2008-10-26 14:34:22,000
39.897542,116.3917,2008-10-26 14:34:27,000
39.897553,116.391686,2008-10-26 14:34:32,000
39.897546,116.391679,2008-10-26 14:34:37,000
39.897546,116.391679,2008-10-26 14:34:40,000
39.897547,116.391686,2008-10-26 14:34:42,000
39.897549,116.391698,2008-10-26 14:34:47,000
39.897549,116.391698,2008-10-26 14:34:50,000
39.897542,116.391704,2008-10-26 14:34:52,000
39.897524,116.391747,2008-10-26 14:34:57,000
39.897505,116.391771,2008-10-26 14:35:02,000
39.897505,116.391771,2008-10-26 14:35:05,000
39.897507,116.391774,2008-10-26 14:35:07,000
39.897512,116.391785,2008-10-26 14:35:12,000
39.897478,116.391746,2008-10-26 14:35:17,000
39.897466,116.391711,2008-10-26 14:35:22,000
39.897445,116.391681,2008-10-26 14:35:27,000
39.897419,116.391661,2008-10-26 14:35:32,000
39.897419,116.391661,2008-10-26 14:35:35,000
39.897422,116.391659,2008-10-26 14:35:37,000
39.897426,116.391648,2008-10-26 14:35:42,000
39.897416,116.391656,2008-10-26 14:35:47,000
39.897428,116.391651,2008-10-26 14:35:52,000
39.897429,116.39165,2008-10-26 14:35:57,000
39.897429,116.39165,2008-10-26 14:36:00,000
39.897434,116.391645,2008-10-26 14:36:02,000
39.897362,116.391625,2008-10-26 14:36:07,000
39.897372,116.39164,2008-10-26 14:36:12,000
39.897462,116.391612,2008-10-26 14:36:17,000
39.897518,116.391547,2008-10-26 14:36:22,000
39.897527,116.391495,2008-10-26 14:36:27,000
39.897575,116.391453,2008-10-26 14:36:32,000
39.89762,116.391418,2008-10-26 14:36:37,000
39.897658,116.39139,2008-10-26 14:36:42,000
39.897673,116.391337,2008-10-26 14:36:47,000
39.897657,116.391234,2008-10-26 14:36:52,000
39.897675,116.391189,2008-10-26 14:36:57,000
39.897687,116.39112,2008-10-26 14:37:02,000
39.897717,116.391064,2008-10-26 14:37:07,000
39.897751,116.390968,2008-10-26 14:37:12,000
39.897764,116.390867,2008-10-26 14:37:17,000
39.89778,116.390813,2008-10-26 14:37:22,000
39.89782,116.390752,2008-10-26 14:37:27,000
39.897857,116.39069,2008-10-26 14:37:32,000
39.89789,116.390631,2008-10-26 14:37:37,000
39.897918,116.390537,2008-10-26 14:37:42,000
39.897938,116.390499,2008-10-26 14:37:47,000
39.897951,116.390432,2008-10-26 14:37:52,000
39.897958,116.390393,2008-10-26 14:37:57,000
39.897975,116.390372,2008-10-26 14:38:02,000
39.897985,116.39038,2008-10-26 14:38:07,000
39.897983,116.390404,2008-10-26 14:38:12,000
39.898168,116.390323,2008-10-26 14:38:57,000
39.898094,116.390087,2008-10-26 14:39:02,000
39.898107,116.389829,2008-10-26 14:39:07,000
39.898043,116.389669,2008-10-26 14:39:12,000
39.898003,116.389611,2008-10-26 14:39:17,000
39.897956,116.389586,2008-10-26 14:39:22,000
39.897934,116.38954,2008-10-26 14:39:27,000
39.897922,116.389476,2008-10-26 14:39:32,000
39.897856,116.389462,2008-10-26 14:39:37,000
39.897829,116.389429,2008-10-26 14:39:42,000
39.897789,116.389394,2008-10-26 14:39:47,000
39.897725,116.389345,2008-10-26 14:39:52,000
39.897636,116.389309,2008-10-26 14:39:57,000
39.897552,116.389288,2008-10-26 14:40:02,000
39.897493,116.389266,2008-10-26 14:40:07,000
39.89746,116.389208,2008-10-26 14:40:12,000
39.897433,116.389152,2008-10-26 14:40:17,000
39.897415,116.389071,2008-10-26 14:40:22,000
39.897424,116.389072,2008-10-26 14:40:27,000
39.897434,116.389086,2008-10-26 14:40:32,000
39.890553,116.38828,2008-10-26 14:42:57,000
39.88985,116.388581,2008-10-26 14:43:02,000
39.889387,116.388412,2008-10-26 14:43:07,000
39.889107,116.387982,2008-10-26 14:43:12,000
39.888919,116.387519,2008-10-26 14:43:17,000
39.888766,116.387035,2008-10-26 14:43:22,000
39.887811,116.358262,2008-10-26 14:47:57,000
39.888135,116.357553,2008-10-26 14:48:02,000
39.887985,116.357414,2008-10-26 14:48:07,000
39.887563,116.357614,2008-10-26 14:48:12,000
39.887244,116.357767,2008-10-26 14:48:17,000
39.887205,116.357897,2008-10-26 14:48:22,000
39.887183,116.358038,2008-10-26 14:48:27,000
39.88716,116.358174,2008-10-26 14:48:32,000
39.887134,116.358309,2008-10-26 14:48:37,000
39.887104,116.358404,2008-10-26 14:48:42,000
39.887157,116.35841,2008-10-26 14:48:47,000
39.887264,116.358372,2008-10-26 14:48:52,000
39.887335,116.358451,2008-10-26 14:48:57,000
39.888015,116.350022,2008-10-26 14:49:37,000
39.888129,116.349224,2008-10-26 14:49:42,000
39.888175,116.348258,2008-10-26 14:49:47,000
39.888217,116.347311,2008-10-26 14:49:52,000
39.888301,116.346335,2008-10-26 14:49:57,000
39.888389,116.345375,2008-10-26 14:50:02,000
39.88843,116.34445,2008-10-26 14:50:07,000
39.88849,116.343651,2008-10-26 14:50:12,000
39.888551,116.343034,2008-10-26 14:50:17,000
39.88861,116.342542,2008-10-26 14:50:22,000
39.888807,116.342226,2008-10-26 14:50:27,000
39.889253,116.342205,2008-10-26 14:50:32,000
39.889537,116.342008,2008-10-26 14:50:37,000
39.889912,116.342044,2008-10-26 14:50:42,000
39.890377,116.342122,2008-10-26 14:50:47,000
39.890827,116.342177,2008-10-26 14:50:52,000
39.891336,116.342296,2008-10-26 14:50:57,000
39.891845,116.342338,2008-10-26 14:51:02,000
39.892343,116.342358,2008-10-26 14:51:07,000
39.892854,116.342369,2008-10-26 14:51:12,000
39.893374,116.342427,2008-10-26 14:51:17,000
39.893862,116.342512,2008-10-26 14:51:22,000
39.894285,116.342555,2008-10-26 14:51:27,000
39.894708,116.342596,2008-10-26 14:51:32,000
39.895131,116.342596,2008-10-26 14:51:37,000
39.895542,116.342573,2008-10-26 14:51:42,000
39.895956,116.342544,2008-10-26 14:51:47,000
39.896292,116.342467,2008-10-26 14:51:52,000
39.896624,116.342434,2008-10-26 14:51:57,000
39.896958,116.342386,2008-10-26 14:52:02,000
39.897252,116.34234,2008-10-26 14:52:07,000
39.89744,116.342472,2008-10-26 14:52:12,000
39.897554,116.342803,2008-10-26 14:52:17,000
39.897622,116.343181,2008-10-26 14:52:22,000
39.897317,116.343296,2008-10-26 14:52:27,000
39.896906,116.343324,2008-10-26 14:52:32,000
39.8964,116.343194,2008-10-26 14:52:37,000
39.896164,116.342628,2008-10-26 14:52:42,000
39.896311,116.341556,2008-10-26 14:52:47,000
39.896427,116.340485,2008-10-26 14:52:52,000
39.896524,116.339345,2008-10-26 14:52:57,000
39.896482,116.338167,2008-10-26 14:53:02,000
39.896446,116.336906,2008-10-26 14:53:07,000
39.896348,116.335752,2008-10-26 14:53:12,000
39.896242,116.334644,2008-10-26 14:53:17,000
39.896151,116.333527,2008-10-26 14:53:22,000
39.896157,116.332469,2008-10-26 14:53:27,000
39.896198,116.33137,2008-10-26 14:53:32,000
39.896107,116.330137,2008-10-26 14:53:37,000
39.895958,116.328822,2008-10-26 14:53:42,000
39.895851,116.327588,2008-10-26 14:53:47,000
39.895688,116.326348,2008-10-26 14:53:52,000
39.895536,116.325104,2008-10-26 14:53:57,000
39.895452,116.323818,2008-10-26 14:54:02,000
39.895459,116.322583,2008-10-26 14:54:07,000
39.895494,116.321381,2008-10-26 14:54:12,000
39.895564,116.320212,2008-10-26 14:54:17,000
39.895604,116.319046,2008-10-26 14:54:22,000
39.895596,116.317907,2008-10-26 14:54:27,000
39.895557,116.316767,2008-10-26 14:54:32,000
39.895524,116.315621,2008-10-26 14:54:37,000
39.906329,116.305087,2008-10-26 14:57:02,000
39.907606,116.304866,2008-10-26 14:57:07,000
39.908973,116.30463,2008-10-26 14:57:12,000
39.909989,116.304525,2008-10-26 14:57:17,000
39.910792,116.304573,2008-10-26 14:57:22,000
39.911518,116.30458,2008-10-26 14:57:27,000
39.912295,116.304531,2008-10-26 14:57:32,000
39.913239,116.304353,2008-10-26 14:57:37,000
39.914398,116.303982,2008-10-26 14:57:42,000
39.915454,116.303666,2008-10-26 14:57:47,000
39.916244,116.303502,2008-10-26 14:57:52,000
39.916733,116.303511,2008-10-26 14:57:57,000
39.917003,116.303706,2008-10-26 14:58:02,000
39.917034,116.304053,2008-10-26 14:58:07,000
39.917695,116.303979,2008-10-26 14:58:12,000
39.923903,116.30109,2008-10-26 14:58:32,000
39.921621,116.31333,2008-10-26 14:59:47,000
39.921726,116.314124,2008-10-26 14:59:52,000
39.921752,116.314912,2008-10-26 14:59:57,000
39.921727,116.315631,2008-10-26 15:00:02,000
39.921654,116.316311,2008-10-26 15:00:07,000
39.924984,116.321619,2008-10-26 15:03:37,000
39.925771,116.320944,2008-10-26 15:03:42,000
39.926631,116.320306,2008-10-26 15:03:47,000
39.926547,116.320323,2008-10-26 15:03:52,000
39.926519,116.320339,2008-10-26 15:03:57,000
39.926514,116.320361,2008-10-26 15:04:02,000
39.926426,116.320399,2008-10-26 15:04:07,000
39.994622,116.326757,2008-10-27 11:54:49,000
39.994622,116.326757,2008-10-27 11:54:52,000
39.994614,116.326751,2008-10-27 11:54:54,000
39.994602,116.326769,2008-10-27 11:54:59,000
39.994599,116.326769,2008-10-27 11:55:04,000
39.994599,116.326769,2008-10-27 11:55:07,000
39.994601,116.326765,2008-10-27 11:55:09,000
39.994584,116.326731,2008-10-27 11:55:14,000
39.994593,116.326668,2008-10-27 11:55:19,000
39.994564,116.326612,2008-10-27 11:55:24,000
39.994549,116.326542,2008-10-27 11:55:29,000
39.994551,116.32651,2008-10-27 11:55:34,000
39.994547,116.326425,2008-10-27 11:55:39,000
39.994554,116.326341,2008-10-27 11:55:44,000
39.994609,116.326361,2008-10-27 11:55:49,000
39.994664,116.326391,2008-10-27 11:55:54,000
39.994714,116.326453,2008-10-27 11:55:59,000
39.99478,116.326489,2008-10-27 11:56:04,000
39.994849,116.32652,2008-10-27 11:56:09,000
39.994911,116.326568,2008-10-27 11:56:14,000
39.994976,116.326634,2008-10-27 11:56:19,000
39.995029,116.326678,2008-10-27 11:56:24,000
39.995096,116.326705,2008-10-27 11:56:29,000
39.99517,116.326729,2008-10-27 11:56:34,000
39.995224,116.326677,2008-10-27 11:56:39,000
39.995287,116.326372,2008-10-27 11:56:44,000
39.995361,116.326374,2008-10-27 11:56:49,000
39.995429,116.326381,2008-10-27 11:56:54,000
39.995472,116.326378,2008-10-27 11:56:59,000
39.995529,116.326376,2008-10-27 11:57:04,000
39.995573,116.326343,2008-10-27 11:57:09,000
39.995616,116.326277,2008-10-27 11:57:14,000
39.995781,116.326147,2008-10-27 11:57:24,000
39.999249,116.32586,2008-10-27 11:59:09,000
39.999392,116.325884,2008-10-27 11:59:14,000
39.999424,116.325782,2008-10-27 11:59:19,000
39.999386,116.325578,2008-10-27 11:59:24,000
39.999343,116.325373,2008-10-27 11:59:29,000
39.999348,116.325203,2008-10-27 11:59:34,000
39.999466,116.324843,2008-10-27 11:59:44,000
39.999545,116.324734,2008-10-27 11:59:49,000
40.007143,116.324088,2008-10-27 12:03:59,000
40.007178,116.323881,2008-10-27 12:04:04,000
40.007227,116.323653,2008-10-27 12:04:09,000
40.008923,116.322803,2008-10-27 12:05:29,000
40.00887,116.322512,2008-10-27 12:05:34,000
40.008815,116.32227,2008-10-27 12:05:39,000
40.008767,116.322068,2008-10-27 12:05:44,000
40.008768,116.321916,2008-10-27 12:05:49,000
40.008796,116.321834,2008-10-27 12:05:54,000
40.01229,116.297072,2008-10-28 00:38:26,000
40.012594,116.297269,2008-10-28 00:38:31,000
40.012581,116.297263,2008-10-28 00:38:36,000
40.012453,116.297177,2008-10-28 00:38:41,000
40.012398,116.297133,2008-10-28 00:38:46,000
40.012398,116.297133,2008-10-28 00:38:49,000
40.012391,116.297133,2008-10-28 00:38:51,000
40.012395,116.297162,2008-10-28 00:38:56,000
40.012429,116.297183,2008-10-28 00:39:01,000
40.012478,116.297212,2008-10-28 00:39:06,000
40.012503,116.297231,2008-10-28 00:39:11,000
40.01254,116.297268,2008-10-28 00:39:16,000
40.012576,116.297274,2008-10-28 00:39:21,000
40.012585,116.297261,2008-10-28 00:39:26,000
40.012588,116.297239,2008-10-28 00:39:31,000
40.012558,116.297209,2008-10-28 00:39:36,000
40.012523,116.297173,2008-10-28 00:39:41,000
40.01254,116.297176,2008-10-28 00:39:46,000
40.012449,116.297124,2008-10-28 00:39:51,000
40.012488,116.297157,2008-10-28 00:39:56,000
40.012549,116.29716,2008-10-28 00:40:01,000
40.012568,116.297165,2008-10-28 00:40:06,000
40.012644,116.297215,2008-10-28 00:40:11,000
40.012658,116.29724,2008-10-28 00:40:16,000
40.012658,116.29724,2008-10-28 00:40:19,000
40.012653,116.297247,2008-10-28 00:40:21,000
40.012584,116.297184,2008-10-28 00:40:26,000
40.011744,116.296799,2008-10-28 00:40:31,000
40.011704,116.296803,2008-10-28 00:40:36,000
40.01167,116.2968,2008-10-28 00:40:41,000
40.011664,116.296797,2008-10-28 00:40:46,000
40.01166,116.296798,2008-10-28 00:40:51,000
40.011664,116.296805,2008-10-28 00:40:56,000
40.011671,116.296811,2008-10-28 00:41:01,000
40.011668,116.29681,2008-10-28 00:41:06,000
40.011668,116.29681,2008-10-28 00:41:09,000
40.011661,116.296803,2008-10-28 00:41:11,000
40.011652,116.2968,2008-10-28 00:41:16,000
40.011635,116.296777,2008-10-28 00:41:21,000
40.011602,116.296769,2008-10-28 00:41:26,000
40.011552,116.296753,2008-10-28 00:41:31,000
40.011552,116.296753,2008-10-28 00:41:34,000
40.011546,116.29675,2008-10-28 00:41:36,000
40.011537,116.296728,2008-10-28 00:41:41,000
40.01153,116.296707,2008-10-28 00:41:46,000
40.011463,116.296676,2008-10-28 00:41:51,000
40.011644,116.296932,2008-10-28 00:50:51,000
40.011665,116.296928,2008-10-28 00:51:01,000
40.011666,116.296887,2008-10-28 00:51:06,000
40.011666,116.296887,2008-10-28 00:51:09,000
40.011666,116.296884,2008-10-28 00:51:11,000
40.011676,116.296881,2008-10-28 00:51:16,000
40.011676,116.296881,2008-10-28 00:51:19,000
40.011681,116.296885,2008-10-28 00:51:21,000
40.01169,116.29687,2008-10-28 00:51:26,000
40.011704,116.296865,2008-10-28 00:51:31,000
40.01168,116.296874,2008-10-28 00:51:36,000
40.011653,116.296874,2008-10-28 00:51:41,000
40.011653,116.296874,2008-10-28 00:51:44,000
40.011656,116.29688,2008-10-28 00:51:46,000
40.011667,116.296887,2008-10-28 00:51:51,000
40.011642,116.296918,2008-10-28 00:51:56,000
40.011578,116.296933,2008-10-28 00:52:01,000
40.011555,116.296946,2008-10-28 00:52:06,000
40.011594,116.296965,2008-10-28 00:52:11,000
40.011644,116.296946,2008-10-28 00:52:16,000
40.011667,116.296943,2008-10-28 00:52:21,000
40.011693,116.29696,2008-10-28 00:52:26,000
40.011742,116.296971,2008-10-28 00:52:31,000
40.011764,116.296961,2008-10-28 00:52:36,000
40.01178,116.296974,2008-10-28 00:52:41,000
40.011825,116.296957,2008-10-28 00:52:51,000
